id,type,category,tab,sortId,group,rank,gachaEarnNum,name,res,img,seb,frame,iconU,iconV,relatedDataType,relatedDataId,height,movementCost,targetCost,layer,rotation,sizeWidth,sizeHeight,unitWidth,unitHeight,moveSpeedRate,flag
45,6,3,0,100,-1,0,1,Floor,9,105,0,0,0,0,1,56,10,10,10,0,0,1,1,1,1,100,34097746
46,6,3,0,100,-1,0,1,Floor,9,106,0,0,0,0,1,57,10,10,10,0,0,1,1,1,1,100,34097746
47,6,3,0,100,-1,0,1,Floor,9,106,0,0,0,0,1,58,10,10,10,0,0,1,1,1,1,100,34097746
48,6,3,0,100,-1,0,1,Floor,9,110,0,0,0,0,1,59,10,10,10,0,0,1,1,1,1,100,34097746
49,6,3,0,100,-1,0,1,Floor,9,111,0,0,0,0,1,60,10,10,10,0,0,1,1,1,1,100,34097746
50,6,3,0,100,-1,0,1,Floor,9,45,0,0,0,0,1,62,8,10,10,0,0,1,1,1,1,100,34097746
51,6,3,0,100,-1,0,1,Floor,9,118,0,0,0,0,1,61,10,10,10,0,0,1,1,1,1,100,34097746
52,24,39,0,100,-1,0,1,Cave,20,40,4,0,0,0,0,-1,26,999,999,2,0,1,1,1,1,100,33554952
53,24,39,0,100,-1,0,1,Cave,20,41,4,0,0,0,0,-1,41,999,999,2,0,1,1,1,1,100,33554952
54,24,39,0,100,-1,0,1,Cave,20,42,4,0,0,0,0,-1,15,999,999,2,0,1,1,1,1,100,33554952
55,5,2,0,100,-1,0,1,Entrance,9,9,0,0,0,0,1,63,6,5,5,0,1,1,1,2,1,100,33571328
56,5,2,0,100,-1,0,1,Dungeon Entrance,9,96,0,0,0,0,1,15,6,5,5,0,0,1,1,2,1,100,33571328
57,21,20,0,100,-1,0,1,Interior Door_Unused,21,1,8,0,0,0,1,16,0,0,0,1,2,1,1,1,1,100,4195848
58,17,35,0,0,-1,0,1,Town Hall,23,7,0,0,4,0,1,17,53,50,50,1,0,2,2,1,1,80,124978177
59,17,42,0,100,-1,0,1,Town Hall,23,5,0,0,0,0,1,18,113,50,50,1,0,2,2,1,1,80,100664320
60,25,40,0,100,-1,0,1,Town Hall,23,6,2,0,0,0,1,19,27,50,50,1,0,1,1,1,1,80,100664576
61,13,52,0,100,-1,0,1,Town Hall,9,94,0,0,0,0,0,-1,6,50,50,0,0,1,1,1,1,70,33620992
62,17,36,0,100,-1,0,1,Enemy Hall,23,22,0,0,0,0,1,20,53,50,50,1,1,2,2,1,1,50,103810048
63,17,43,0,100,-1,0,1,Enemy Hall,23,23,0,0,0,0,1,21,113,50,50,1,1,2,2,1,1,50,100664320
64,25,40,0,100,-1,0,1,Enemy Hall,23,24,2,0,0,0,1,22,27,50,50,1,0,1,1,1,1,50,100664576
65,17,51,0,100,-1,0,1,Not used,23,32,6,0,0,0,0,-1,0,50,50,2,1,2,2,1,1,100,33555456
66,17,48,1,1000,-1,0,1,Wharf,23,31,5,0,5,0,1,66,0,50,50,2,1,1,1,1,1,50,6422533
67,17,33,0,100,-1,0,1,Port,23,2,0,0,0,0,1,7,92,5,5,2,1,2,2,1,1,100,105906176
68,17,33,0,100,-1,0,1,Port,23,3,0,0,0,0,1,8,50,5,5,2,1,2,2,1,1,100,105906176
69,17,33,0,100,-1,0,1,Port,23,20,0,0,0,0,1,9,92,5,5,2,1,2,2,1,1,100,105906176
70,17,33,0,100,-1,0,1,Port,23,21,0,0,0,0,1,10,50,5,5,2,1,2,2,1,1,100,105906176
71,17,34,0,100,-1,0,1,Cave,23,19,0,0,0,0,2,96,66,50,50,2,1,2,2,1,1,50,108069888
72,17,34,0,100,-1,0,1,Cave,23,4,0,0,0,0,2,95,66,50,50,2,1,2,2,1,1,50,108069888
73,17,34,0,100,-1,0,1,Cave,23,34,0,0,0,0,2,97,66,50,50,2,1,2,2,1,1,50,108069888
74,17,34,0,100,-1,0,1,Cave,23,35,0,0,0,0,2,98,66,50,50,2,1,2,2,1,1,50,108069888
75,17,34,0,100,-1,0,1,Cave,23,36,0,0,0,0,2,99,66,50,50,2,1,2,2,1,1,50,108069888
76,17,34,0,100,-1,0,1,Cave,23,37,0,0,0,0,2,100,66,50,50,2,1,2,2,1,1,50,108069888
77,17,34,0,100,-1,0,1,Cave,23,38,0,0,0,0,2,101,66,50,50,2,1,2,2,1,1,50,108069888
78,17,34,0,100,-1,0,1,Cave,23,39,0,0,0,0,2,102,66,50,50,2,1,2,2,1,1,50,103875584
79,17,53,0,100,100,3,1,Torch,23,33,1,0,6,0,1,29,35,100,100,2,0,1,1,1,1,50,6423169
80,17,59,0,100,100,4,1,Nighttime Meeting Place,23,42,1,0,7,0,1,30,0,100,100,2,0,1,1,1,1,50,6422657
81,17,16,0,100,100,5,1,Low Watchtower,23,25,1,0,7,0,1,31,29,100,100,2,0,1,1,1,1,100,6422657
82,17,16,0,100,100,6,1,Turret,23,0,0,0,7,0,1,32,60,100,100,2,0,2,2,1,1,100,6422657
83,8,26,0,100,-1,0,1,Resource,27,14,1,0,0,0,0,-1,0,999,999,2,0,1,1,1,1,100,35652608
84,19,17,1,100,1,3,1,Storehouse (Grass),9,90,0,0,8,0,1,33,1,100,100,0,0,1,1,2,2,50,7489665
85,19,17,1,100,1,3,1,Storehouse (Wood),9,76,0,0,8,0,1,35,1,100,100,0,0,1,1,2,2,50,7489665
86,19,17,1,100,1,3,1,Storehouse (Food),9,99,0,0,8,0,1,34,1,100,100,0,0,1,1,2,2,50,7489665
87,19,17,1,100,1,4,1,Storehouse (Ore),9,87,0,0,8,0,1,36,1,100,100,0,0,1,1,2,2,50,7489665
88,19,17,1,100,1,4,1,Storehouse (Mystic Ore),9,88,0,0,8,0,1,37,1,100,100,0,0,1,1,2,2,50,7489665
89,19,17,1,100,1,5,1,Storehouse (Items),9,108,0,0,8,0,1,38,1,100,100,0,0,1,1,2,2,50,7489665
90,19,17,1,100,1,4,1,Storehouse (Energy),9,98,0,0,8,0,1,39,1,100,100,0,0,1,1,2,2,50,7489665
91,19,17,1,100,1,5,1,Storehouse (Treasure),9,83,0,0,8,0,1,40,1,100,100,0,0,1,1,2,2,50,7489665
92,18,18,1,100,1,2,1,Field,9,77,8,0,9,0,1,42,1,100,100,0,0,1,1,2,2,50,7489665
93,18,18,1,100,1,3,1,Plantation,9,97,9,0,9,0,1,43,3,100,100,0,0,1,1,2,2,50,7489665
94,23,22,2,100,-1,3,1,Canal,9,31,1,0,10,0,1,41,1,100,100,0,0,1,1,1,1,25,7358913
95,27,25,1,100,1,3,1,Ranch,9,84,0,0,11,0,1,44,1,100,100,0,0,1,1,2,2,50,7358593
96,17,62,1,100,1,4,1,Mine: Ore,23,49,0,0,0,1,1,45,40,100,100,2,0,2,2,1,1,50,74449025
97,17,62,1,100,1,5,1,Mine: Mystic Ore,23,52,0,0,0,1,1,46,40,100,100,2,0,2,2,1,1,50,74449025
98,17,60,1,100,1,5,1,Mine: Energy,23,48,0,0,1,1,1,47,0,100,100,2,0,2,2,1,1,50,91357313
99,22,21,0,100,-1,0,1,Wall: Fence,9,82,0,0,2,1,1,23,0,300,50,0,0,1,1,1,1,5,15892529
100,22,21,0,100,1,2,7,Wall: Wood,9,82,0,0,2,1,1,24,0,300,50,0,0,1,1,1,1,5,7471153
101,22,21,0,100,1,4,7,Defensive Wall,9,82,0,0,2,1,1,25,0,300,50,0,0,1,1,1,1,5,7471153
102,22,21,0,100,1,5,7,Castle Wall,9,82,0,0,2,1,1,26,0,300,50,0,0,1,1,1,1,5,7471153
103,28,41,0,100,1,3,1,Gate,9,85,0,0,3,1,1,28,6,0,100,0,0,1,1,2,1,100,6438913
104,22,58,0,100,-1,0,1,Enemy's Wall,9,82,0,0,0,0,1,27,0,300,50,0,0,1,1,1,1,5,36700208
105,17,54,2,100,-1,0,1,Info Board,23,11,1,0,4,1,1,68,0,0,0,2,1,1,1,1,1,100,7405569
106,17,29,2,100,1,2,1,Temporary Shelter,10,64,5,0,5,1,1,73,4,50,50,2,1,1,1,1,1,50,7340161
107,17,63,2,100,1,3,1,Outdoor Treasure Lab,23,50,1,0,6,1,1,72,5,50,50,2,1,1,1,1,1,50,7340161
108,17,66,2,100,1,3,1,Outdoor Research Lab,23,57,0,0,7,1,1,74,1,50,50,2,1,2,2,1,1,50,7340161
109,17,46,2,100,1,3,1,Wagon Yard,23,27,5,0,8,1,1,71,0,50,50,2,1,1,1,1,1,50,7340161
110,17,45,2,100,1,4,1,Stables,23,26,5,0,9,1,1,70,0,50,50,2,1,1,1,1,1,50,7340161
111,17,93,2,100,1,3,1,Wasteland Guide,23,40,1,0,7,5,1,69,0,10,10,2,0,1,1,1,1,100,7405697
112,17,38,2,100,1,4,1,Well,23,1,1,0,10,1,1,67,0,50,50,2,1,1,1,1,1,50,7471233
113,17,38,2,100,1,5,1,Rejuvenation Spring,23,43,0,0,11,1,1,84,0,50,50,2,1,2,2,1,1,50,7471233
114,17,30,2,100,1,3,1,Monster Statue,23,14,1,0,0,2,1,85,0,50,50,1,1,1,1,1,1,50,7471233
115,17,32,2,100,1,2,1,Monster-Repelling Orb,23,15,1,0,1,2,1,86,0,50,50,2,1,1,1,1,1,50,7471233
116,17,32,2,100,1,3,1,Monster-Repelling Sword,23,16,1,0,1,2,1,87,0,50,50,2,1,1,1,1,1,50,7471233
117,17,32,2,100,1,4,1,Monster-Repelling Slate,23,17,1,0,1,2,1,88,0,50,50,2,1,1,1,1,1,50,7471233
118,17,38,2,100,1,5,1,Windmill,23,18,3,0,2,2,1,89,0,50,50,2,1,2,2,1,1,50,7471489
119,17,38,2,100,1,5,1,Goddess Statue,23,12,1,0,1,2,1,83,0,50,50,2,1,1,1,1,1,50,6422657
120,17,38,2,100,1,3,1,Simple Stove,23,44,1,0,3,2,1,76,2,50,50,2,1,1,1,1,1,50,6423169
121,17,38,2,100,1,2,1,Bonfire,23,45,1,0,4,2,1,77,1,50,50,2,1,1,1,1,1,50,6423169
122,17,38,2,100,1,4,1,Fountain,23,10,1,0,5,2,1,82,0,50,50,2,1,1,1,1,1,50,6422657
123,17,38,2,100,1,2,1,Flowerbed,23,8,1,0,6,2,1,79,0,50,50,2,0,1,1,1,1,50,6422657
124,17,38,2,100,1,2,1,Bushes,23,9,1,0,7,2,1,80,0,50,50,2,0,1,1,1,1,50,6422657
125,17,38,2,100,1,2,1,Seedlings,23,13,1,0,7,2,1,81,0,50,50,2,0,1,1,1,1,50,6422657
126,17,65,2,100,1,3,1,Rest Stop,23,56,0,0,8,2,1,75,1,50,50,2,1,2,2,1,1,50,7471233
127,17,94,2,100,1,4,1,Expedition Hut,23,41,0,0,9,2,1,92,0,50,50,2,1,2,2,1,1,50,7405569
128,17,61,1,100,1,5,1,Monster Feed,23,46,1,0,10,2,1,90,5,50,50,2,0,1,1,1,1,50,7406593
129,17,38,2,100,1,4,1,Thorny Trap,23,47,1,0,11,2,1,78,0,50,50,2,0,1,1,1,1,50,6488193
130,17,38,2,100,1,3,1,Bench,23,58,1,0,0,3,1,91,1,50,50,2,1,1,1,1,1,50,7471233
131,7,29,3,100,-1,5,1,Hard Bed,10,40,5,0,1,3,1,98,7,50,50,1,1,1,1,1,1,50,39847433
132,7,29,3,100,-1,6,1,Bed,10,0,5,0,1,3,1,99,7,50,50,1,1,1,1,1,1,50,39847433
133,7,29,3,100,-1,6,1,Royal Bed,10,56,5,0,1,3,1,100,7,50,50,1,1,1,1,1,1,50,39847433
134,7,29,3,100,-1,6,1,Double Bed,10,63,5,0,1,3,1,101,7,50,50,1,1,1,1,1,1,50,6293001
135,7,5,3,100,-1,3,1,Red Carpet,10,34,2,0,2,3,1,129,1,0,0,2,0,1,1,1,1,150,6293033
136,7,5,3,100,-1,3,1,Fluffy Carpet,10,24,2,0,2,3,1,130,1,0,0,2,0,1,1,1,1,180,6293033
137,7,5,3,100,-1,3,1,Black Mat,10,25,2,0,2,3,1,131,1,0,0,2,0,1,1,1,1,240,6293033
138,7,57,3,100,-1,0,1,Indoor Storage (Grass),10,61,7,0,0,0,1,93,0,50,50,2,0,1,1,1,1,50,39847433
139,7,57,3,100,-1,0,1,Indoor Storage (Wood),10,61,7,0,0,0,1,94,0,50,50,2,0,1,1,1,1,50,39847433
140,7,57,3,100,-1,0,1,Indoor Storage (Food),10,61,7,0,0,0,1,95,0,50,50,2,0,1,1,1,1,50,39847433
141,7,57,3,100,-1,0,1,Indoor Storage (Ore),10,61,7,0,0,0,1,96,0,50,50,2,0,1,1,1,1,50,39847433
142,7,57,3,100,-1,0,1,Indoor Storage (Mystic Ore),10,61,7,0,0,0,1,97,0,50,50,2,0,1,1,1,1,50,39847433
143,7,55,3,100,-1,0,1,Register,10,54,1,0,0,0,1,102,9,5,5,2,2,1,1,1,1,100,39847433
144,7,31,3,100,-1,0,1,Store Shelves,10,26,1,0,3,3,1,103,10,5,5,2,2,1,1,1,1,100,6293001
145,7,31,3,100,-1,0,1,Skill Shelves,10,39,1,0,3,3,1,104,12,5,5,2,2,1,1,1,1,100,6293001
146,7,31,3,100,-1,0,1,Furniture Shelves,10,55,1,0,3,3,1,105,6,5,5,2,2,1,1,1,1,100,6293001
147,7,56,3,100,-1,0,1,Treasure Analysis Lab,10,62,3,0,0,0,1,113,3,50,50,1,1,2,2,1,1,50,39847433
148,7,56,3,100,-1,0,1,Research Lab,10,66,3,0,0,0,1,108,0,30,30,1,1,2,2,1,1,50,39847433
149,7,56,3,100,-1,0,1,Hospital,10,67,3,0,0,0,1,109,0,30,30,1,1,2,2,1,1,50,39847433
150,7,56,3,100,-1,0,1,Accessory Workshop,10,58,3,0,0,0,1,110,0,30,30,1,1,2,2,1,1,50,39847433
151,7,56,3,100,-1,0,1,Cooking Station,10,59,3,0,0,0,1,111,0,30,30,1,1,2,2,1,1,50,39847433
152,7,56,3,100,-1,0,1,Recovery Station,10,60,3,0,0,0,1,112,0,30,30,1,1,2,2,1,1,50,39847433
153,7,56,3,100,-1,0,1,Furniture Workbench,10,44,3,0,0,0,1,114,0,30,30,1,1,2,2,1,1,50,39847433
154,7,56,3,100,-1,0,1,Weapon Workbench,10,45,3,0,0,0,1,115,0,30,30,1,1,2,2,1,1,50,39847433
155,7,56,3,100,-1,0,1,Armor Workbench,10,46,3,0,0,0,1,116,0,30,30,1,1,2,2,1,1,50,39847433
156,7,56,3,100,-1,0,1,Skill Workbench,10,47,3,0,0,0,1,117,0,30,30,1,1,2,2,1,1,50,39847433
157,7,56,3,100,-1,0,1,Item Workbench,10,38,3,0,0,0,1,118,0,30,30,1,1,2,2,1,1,50,39847433
158,7,56,3,100,-1,0,1,Royal Room,10,57,3,0,0,0,1,107,0,30,30,1,1,2,2,1,1,50,39847433
159,7,47,3,100,1,3,1,Training Room,10,41,1,0,4,3,1,132,0,30,30,2,2,1,1,1,1,50,6293001
160,7,47,3,100,1,4,1,Shooting Range,10,42,1,0,4,3,1,133,0,30,30,2,2,1,1,1,1,50,6293001
161,7,47,3,100,1,5,1,Magic Training Ground,10,43,1,0,4,3,1,134,0,30,30,2,2,1,1,1,1,50,6293001
162,7,4,3,100,1,4,1,Ore Workbench,10,37,1,0,5,3,1,152,1,30,30,2,2,1,1,1,1,50,6293001
163,7,4,3,100,1,2,1,Desk,10,19,1,0,6,3,1,148,1,30,30,2,2,1,1,1,1,50,6293001
164,7,4,3,100,1,3,1,Dining Table,10,53,1,0,6,3,1,124,1,30,30,2,2,1,1,1,1,50,6293001
165,7,4,3,100,1,4,1,Couch,10,30,1,0,7,3,1,125,1,30,30,2,2,1,1,1,1,50,6293001
166,7,4,3,100,1,3,1,Chair,10,33,1,0,8,3,1,106,1,30,30,2,2,1,1,1,1,50,6293001
167,7,4,3,100,1,3,1,Rainwater Barrel,10,27,1,0,9,3,1,136,1,30,30,2,2,1,1,1,1,50,6293001
168,7,4,3,100,1,3,1,Tool Workshop,10,29,1,0,6,3,1,138,1,30,30,2,2,1,1,1,1,50,6293001
169,7,4,3,100,1,2,1,Candle,10,31,1,0,10,3,1,126,1,30,30,2,2,1,1,1,1,50,6293001
170,7,4,3,100,1,3,1,Tree Nursery,10,35,1,0,5,3,1,127,1,30,30,2,2,1,1,1,1,50,6293001
171,7,4,3,100,1,4,1,Decorative Armor,10,36,1,0,11,3,1,128,1,30,30,2,2,1,1,1,1,50,6293001
172,7,4,3,100,1,3,1,Dresser,10,23,1,0,0,4,1,151,1,30,30,2,2,1,1,1,1,50,6293001
173,7,88,3,100,1,3,1,Cooking Counter,10,17,1,0,1,4,1,146,1,30,30,2,2,1,1,1,1,50,6293001
174,7,4,3,100,1,4,1,Shelf,10,18,1,0,0,4,1,147,1,30,30,2,2,1,1,1,1,50,6293001
175,7,4,3,100,1,5,1,Bookshelf,10,21,1,0,0,4,1,150,1,30,30,2,2,1,1,1,1,50,6293001
176,7,4,3,100,1,3,1,Chest of Drawers,10,6,1,0,0,4,1,141,1,30,30,2,2,1,1,1,1,50,6293001
177,7,4,3,100,1,2,1,Kitchen Shelves,10,1,1,0,0,4,1,139,1,30,30,1,2,1,1,1,1,50,6293001
178,7,4,3,100,1,2,1,Flower Vase,10,12,1,0,2,4,1,143,1,30,30,2,2,1,1,1,1,50,6293001
179,7,4,3,100,1,4,1,Animal Figurine,10,13,1,0,3,4,1,144,1,30,30,2,2,1,1,1,1,50,6293001
180,7,4,3,100,1,5,1,Vanity Mirror,10,14,1,0,4,4,1,145,1,30,30,2,2,1,1,1,1,50,6293001
181,7,88,3,100,1,4,1,Stove,10,8,1,0,5,4,1,142,1,30,30,2,2,1,1,1,1,50,6293001
182,7,4,3,100,1,4,1,Fireplace,10,28,1,0,6,4,1,137,1,30,30,2,2,1,1,1,1,50,6293001
183,7,4,3,100,1,5,1,Window,10,20,1,0,7,4,1,149,1,30,30,2,2,1,1,1,1,50,6293001
184,7,4,3,100,1,2,1,Bathtub,10,5,1,0,8,4,1,140,1,30,30,2,2,1,1,1,1,50,6293001
185,7,4,3,100,1,4,1,Rejuvenating Bath,10,65,3,0,9,4,1,135,1,30,30,2,1,2,2,1,1,50,6293001
186,7,4,3,100,1,3,1,Glittering Stone,10,52,1,0,10,4,1,123,1,30,30,2,2,1,1,1,1,50,6293001
187,7,4,3,100,1,3,1,Decorative Plant,10,32,1,0,11,4,1,119,1,30,30,2,2,1,1,1,1,50,6293001
188,7,4,3,100,1,3,1,Tomato,10,49,1,0,0,5,1,120,1,30,30,2,2,1,1,1,1,50,6293001
189,7,4,3,100,1,5,1,Flowers,10,50,1,0,2,4,1,121,1,30,30,2,2,1,1,1,1,50,6293001
190,7,4,3,100,1,4,1,Pansy,10,51,1,0,2,4,1,122,1,30,30,2,2,1,1,1,1,50,6293001
191,7,4,3,100,1,3,1,Study Desk,10,68,1,0,6,3,1,153,1,30,30,2,2,1,1,1,1,50,6293001
192,9,78,0,100,-1,0,1,Log Bridge,9,113,0,0,0,0,2,137,3,5,5,0,0,1,1,1,1,100,34079744
193,9,37,0,100,-1,0,1,Not used,9,43,4,1,0,0,0,-1,30,0,0,1,0,1,1,1,1,100,1024
194,9,37,0,100,-1,0,1,Not used,9,43,4,2,0,0,0,-1,50,0,0,1,0,1,1,1,1,100,1024
195,9,37,0,100,-1,0,1,Not used,9,43,4,3,0,0,0,-1,70,0,0,1,0,1,1,1,1,100,1024
196,9,37,0,100,-1,0,1,Not used,9,43,4,4,0,0,0,-1,90,0,0,1,0,1,1,1,1,100,1024
197,9,37,0,100,-1,0,1,Not used,9,43,4,5,0,0,0,-1,110,0,0,1,0,1,1,1,1,100,1024
198,9,37,0,100,-1,0,1,Not used,9,43,4,6,0,0,0,-1,130,0,0,1,0,1,1,1,1,100,1024
199,9,6,0,100,-1,0,1,Not used,9,44,0,0,0,0,0,-1,7,0,0,1,0,1,1,1,1,100,16436
200,9,6,0,100,-1,0,1,Not used,9,44,0,0,0,0,0,-1,7,0,0,1,0,1,1,1,1,100,16436
201,9,6,0,100,-1,0,1,Not used,9,44,0,0,0,0,0,-1,7,0,0,1,0,1,1,1,1,100,16436
202,9,6,0,100,-1,0,1,Not used,9,44,0,0,0,0,0,-1,7,0,0,1,0,1,1,1,1,100,16436
203,9,6,0,100,-1,0,1,Not used,9,44,0,0,0,0,0,-1,7,0,0,1,0,1,1,1,1,100,16436
204,9,6,0,100,-1,0,1,Not used,9,44,0,0,0,0,0,-1,7,0,0,1,0,1,1,1,1,100,16436
205,7,4,0,100,-1,0,1,Not used,10,2,1,0,0,0,0,-1,26,0,0,1,2,1,1,1,1,100,33555976
206,7,4,0,100,-1,0,1,Not used,10,3,1,0,0,0,0,-1,26,0,0,1,2,1,1,1,1,100,33555976
207,7,4,0,100,-1,0,1,Not used,10,4,1,0,0,0,0,-1,17,5,5,2,2,1,1,1,1,100,6293000
208,7,4,0,100,-1,0,1,Not used,10,7,1,0,0,0,0,-1,34,5,5,2,2,1,1,1,1,100,6293000
209,7,4,0,100,-1,0,1,Not used,10,9,1,0,0,0,0,-1,24,5,5,2,2,1,1,1,1,100,6293000
210,7,4,0,100,-1,0,1,Not used,10,10,1,0,0,0,0,-1,26,5,5,2,2,1,1,1,1,100,6293000
211,7,4,0,100,-1,0,1,Not used,10,11,1,0,0,0,0,-1,21,5,5,2,2,1,1,1,1,100,6293000
212,7,4,0,100,-1,0,1,Not used,10,15,1,0,0,0,0,-1,18,5,5,2,2,1,1,1,1,100,6293000
213,7,4,0,100,-1,0,1,Not used,10,16,1,0,0,0,0,-1,33,5,5,2,2,1,1,1,1,100,6293000
214,7,4,0,100,-1,0,1,Not used,10,22,1,0,0,0,0,-1,29,5,5,2,2,1,1,1,1,100,6293000
215,17,38,2,100,-1,0,1,Treasure Spawn,23,82,1,0,0,0,1,159,0,50,50,2,1,1,1,1,1,50,37814528
216,17,45,2,100,1,6,1,Dragon Stables,23,66,8,0,1,5,1,160,0,50,50,2,1,2,2,1,1,50,7340161
217,17,38,2,100,1,4,1,Pitfall,23,81,1,0,2,5,1,161,0,50,50,2,1,1,1,1,1,50,6488193
